Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","1363.6","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","1363.6","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","1451.9","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1539.3","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2015","2015","kg/ha","596","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2016","2016","kg/ha","547.4","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2017","2017","kg/ha","597.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2018","2018","kg/ha","568.4","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2019","2019","kg/ha","590.7","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2020","2020","kg/ha","613.3","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2021","2021","kg/ha","797.7","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2022","2022","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2023","2023","kg/ha","970","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0141","Soya beans","2024","2024","kg/ha","738.1","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","69666.7","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","70270.3","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","70092.1","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","69658.2","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","70512.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","70176.2","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","69411.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","68094.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","69016","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","69970.2","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","978.6","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","948.9","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","949.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","1001.2","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","1446","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","1418.2","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","1445","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","1485.2","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","1637.6","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","1017.9","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2015","2015","kg/ha","1600","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2016","2016","kg/ha","1581","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2017","2017","kg/ha","1561.3","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2018","2018","kg/ha","1598.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2019","2019","kg/ha","1621.3","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2020","2020","kg/ha","1666.7","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2021","2021","kg/ha","1666.7","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2022","2022","kg/ha","1666.7","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2023","2023","kg/ha","1666.7","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0111","Wheat","2024","2024","kg/ha","1666.7","X","Figure from external organization",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2015","2015","kg/ha","2954.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2016","2016","kg/ha","3300.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2017","2017","kg/ha","3312","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2018","2018","kg/ha","2958.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2019","2019","kg/ha","3417.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2020","2020","kg/ha","3216","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2021","2021","kg/ha","3817.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2022","2022","kg/ha","3222.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2023","2023","kg/ha","3685.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2024","2024","kg/ha","3800.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","5712.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","6602.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","5505.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","7843.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","7194.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","5617.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","7681.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","6349.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","7806","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","6599.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2015","2015","kg/ha","5342.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2016","2016","kg/ha","5391.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2017","2017","kg/ha","5034.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2018","2018","kg/ha","5492.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2019","2019","kg/ha","5197.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2020","2020","kg/ha","5417.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2021","2021","kg/ha","4899","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2022","2022","kg/ha","4414.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2023","2023","kg/ha","5036.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2024","2024","kg/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2015","2015","kg/ha","1840.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2016","2016","kg/ha","2300.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1967.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2018","2018","kg/ha","2580.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2019","2019","kg/ha","2293.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2020","2020","kg/ha","2050.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2021","2021","kg/ha","2640.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2022","2022","kg/ha","2255","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2023","2023","kg/ha","2585.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2024","2024","kg/ha","2444.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","2164.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","2238.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","2018.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","2297.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","2559.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","2022.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","2459.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","2162.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","2453","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2178.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2015","2015","kg/ha","3879.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0111","Wheat","2016","2016","kg/ha","4205.6","A","Official figure",""
